scenario,provider,question,recall,correct,n_cited,n_retrieved,single_chunk,multi_chunk,citation_precision,citation_efficiency,cited,retrieved,predicted,reference
koi_stealer,Claude Sonnet 4,6,1.0,1,3,5,0,1,1.0,0.6,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,confidentiality,confidentiality
koi_stealer,Claude Sonnet 4,7,1.0,1,3,5,0,1,1.0,0.6,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2024-09-04 17:00 utc,2024-09-04 17:00 utc
koi_stealer,Claude Sonnet 4,8,1.0,1,3,6,0,1,1.0,0.5,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197 is a c2 server - it received 218 connections from infected host 172.17.0.99;generating 49 high-severity alerts including koi stealer c2 signatures,79.124.78.197;c2 server
koi_stealer,Cisco 8B,1,1.0,1,5,6,0,1,1.0,0.83,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.17.0.99,172.17.0.99
koi_stealer,Cisco 8B,2,1.0,1,0,6,0,0,,0.0,,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-rnvo9at,desktop-rnvo9at
koi_stealer,Cisco 8B,3,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_full_services_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,afletcher,afletcher
koi_stealer,Cisco 8B,4,0.0,0,0,4,0,0,,0.0,,file_downloads_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197;bepositive.com,www.bellantonicioccolato.it
koi_stealer,Cisco 8B,5,1.0,1,1,6,1,0,1.0,0.17,suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197,79.124.78.197
koi_stealer,Cisco 8B,6,1.0,1,0,5,0,0,,0.0,,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,confidentiality,confidentiality
koi_stealer,Cisco 8B,7,1.0,1,0,5,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2024-09-04t17:00:00.000z,2024-09-04 17:00 utc
koi_stealer,Cisco 8B,8,1.0,1,0,6,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197 (c2 server),79.124.78.197;c2 server
koi_stealer,DeepSeek V3,1,1.0,1,3,6,0,1,1.0,0.5,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.17.0.99,172.17.0.99
koi_stealer,DeepSeek V3,2,1.0,1,3,6,0,1,1.0,0.5,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-rnvo9at,desktop-rnvo9at
koi_stealer,DeepSeek V3,3,1.0,1,4,6,0,1,1.0,0.67,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,afletcher,afletcher
koi_stealer,DeepSeek V3,4,0.0,0,2,4,0,1,1.0,0.5,file_downloads_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197/foots.php;79.124.78.197/index.php?id=&subid=qioukk7u,www.bellantonicioccolato.it
koi_stealer,DeepSeek V3,5,1.0,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197,79.124.78.197
koi_stealer,DeepSeek V3,6,1.0,1,1,5,1,0,1.0,0.2,suricata_alerts_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,confidentiality,confidentiality
koi_stealer,DeepSeek V3,7,1.0,1,1,5,1,0,1.0,0.2,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2024-09-04 17:00,2024-09-04 17:00 utc
koi_stealer,DeepSeek V3,8,1.0,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197;c2 server,79.124.78.197;c2 server
koi_stealer,Ollama 3.1:70b,1,1.0,1,5,6,0,1,1.0,0.83,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.17.0.99,172.17.0.99
koi_stealer,Ollama 3.1:70b,2,1.0,1,4,6,0,1,1.0,0.67,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-rnvo9at,desktop-rnvo9at
koi_stealer,Ollama 3.1:70b,3,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_full_services_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,afletcher,afletcher
koi_stealer,Ollama 3.1:70b,4,0.0,0,3,4,0,1,1.0,0.75,file_downloads_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,/foots.php;/index.php?id=&subid=qioukk7u;79.124.78.197,www.bellantonicioccolato.it
koi_stealer,Ollama 3.1:70b,5,1.0,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,204.79.197.203;23.195.212.189;23.45.119.144;52.113.194.132;79.124.78.197,79.124.78.197
koi_stealer,Ollama 3.1:70b,6,0.0,0,2,5,0,1,1.0,0.4,kerberos_clients_result.json+suricata_alerts_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,integrity,confidentiality
koi_stealer,Ollama 3.1:70b,7,1.0,1,1,5,1,0,1.0,0.2,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2024-09-04t17:00:00.000z,2024-09-04 17:00 utc
koi_stealer,Ollama 3.1:70b,8,0.5,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197,79.124.78.197;c2 server
koi_stealer,GPT-4,1,1.0,1,5,6,0,1,1.0,0.83,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.17.0.99,172.17.0.99
koi_stealer,GPT-4,2,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-rnvo9at (172.17.0.99),desktop-rnvo9at
koi_stealer,GPT-4,3,0.0,0,4,6,0,1,1.0,0.67,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-rnvo9at,afletcher
koi_stealer,GPT-4,4,0.0,0,2,4,0,1,1.0,0.5,file_downloads_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),www.bellantonicioccolato.it
koi_stealer,GPT-4,5,1.0,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,204.79.197.203;23.195.212.189;23.45.119.144;52.113.194.132;79.124.78.197,79.124.78.197
koi_stealer,GPT-4,6,0.0,0,1,5,1,0,1.0,0.2,suricata_alerts_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,availability,confidentiality
koi_stealer,GPT-4,7,1.0,1,1,5,1,0,1.0,0.2,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2024-09-04 17:00,2024-09-04 17:00 utc
koi_stealer,GPT-4,8,0.5,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197,79.124.78.197;c2 server
koi_stealer,GPT-4o,1,1.0,1,5,6,0,1,1.0,0.83,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.17.0.99,172.17.0.99
koi_stealer,GPT-4o,2,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-rnvo9at (ip: 172.17.0.99),desktop-rnvo9at
koi_stealer,GPT-4o,3,0.0,0,4,6,0,1,1.0,0.67,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-rnvo9at,afletcher
koi_stealer,GPT-4o,4,1.0,1,3,4,0,1,1.0,0.75,file_downloads_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197;acroipm2.adobe.com;ctldl.windowsupdate.com;img-s-msn-com.akamaized.net;mapweatherdata.blob.core.windows.net;oneclient.sfx.ms;sso.godaddy.com;www.bellantonicioccolato.it;www.msftconnecttest.com;x1.c.lencr.org,www.bellantonicioccolato.it
koi_stealer,GPT-4o,5,1.0,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,204.79.197.203;23.195.212.189;23.45.119.144;52.113.194.132;79.124.78.197,79.124.78.197
koi_stealer,GPT-4o,6,0.0,0,2,5,0,1,1.0,0.4,kerberos_full_services_result.json+suricata_alerts_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,availability,confidentiality
koi_stealer,GPT-4o,7,1.0,1,1,5,1,0,1.0,0.2,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2024-09-04 17:00,2024-09-04 17:00 utc
koi_stealer,GPT-4o,8,0.5,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197,79.124.78.197;c2 server
koi_stealer,GPT-5.2,1,1.0,1,5,6,0,1,1.0,0.83,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.17.0.99,172.17.0.99
koi_stealer,GPT-5.2,2,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-rnvo9at (ip: 172.17.0.99),desktop-rnvo9at
koi_stealer,GPT-5.2,3,0.0,0,4,6,0,1,1.0,0.67,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-rnvo9at,afletcher
koi_stealer,GPT-5.2,4,1.0,1,2,4,0,1,1.0,0.5,file_downloads_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197;ctldl.windowsupdate.com;img-s-msn-com.akamaized.net;mapweatherdata.blob.core.windows.net;oneclient.sfx.ms;sso.godaddy.com;www.bellantonicioccolato.it;www.msftconnecttest.com;x1.c.lencr.org,www.bellantonicioccolato.it
koi_stealer,GPT-5.2,5,1.0,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,204.79.197.203;23.195.212.189;23.45.119.144;52.113.194.132;79.124.78.197,79.124.78.197
koi_stealer,GPT-5.2,6,0.0,0,1,5,1,0,1.0,0.2,suricata_alerts_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,availability,confidentiality
koi_stealer,GPT-5.2,7,1.0,1,1,5,1,0,1.0,0.2,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2024-09-04 17:00,2024-09-04 17:00 utc
koi_stealer,GPT-5.2,8,0.5,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197,79.124.78.197;c2 server
koi_stealer,GPT-5-mini,1,1.0,1,5,6,0,1,1.0,0.83,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.17.0.99,172.17.0.99
koi_stealer,GPT-5-mini,2,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-rnvo9at (ip: 172.17.0.99),desktop-rnvo9at
koi_stealer,GPT-5-mini,3,0.0,0,4,6,0,1,1.0,0.67,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-rnvo9at,afletcher
koi_stealer,GPT-5-mini,4,1.0,1,1,4,1,0,1.0,0.25,suspicious_domains_result.json,file_downloads_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,img-s-msn-com.akamaized.net;mapweatherdata.blob.core.windows.net;oneclient.sfx.ms;sso.godaddy.com;www.bellantonicioccolato.it,www.bellantonicioccolato.it
koi_stealer,GPT-5-mini,5,1.0,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,23.45.119.144;79.124.78.197,79.124.78.197
koi_stealer,GPT-5-mini,6,0.0,0,3,5,0,1,1.0,0.6,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,availability,confidentiality
koi_stealer,GPT-5-mini,7,1.0,1,1,5,1,0,1.0,0.2,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2024-09-04 17:00,2024-09-04 17:00 utc
koi_stealer,GPT-5-mini,8,0.5,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,79.124.78.197,79.124.78.197;c2 server
lumma_stealer,Claude Sonnet 4,1,1.0,1,5,6,0,1,1.0,0.83,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.1.21.58,10.1.21.58
lumma_stealer,Claude Sonnet 4,2,1.0,1,4,6,0,1,1.0,0.67,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-es9f3ml,desktop-es9f3ml
lumma_stealer,Claude Sonnet 4,3,1.0,1,4,6,0,1,1.0,0.67,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,gwyatt,gwyatt
lumma_stealer,Claude Sonnet 4,4,1.0,1,2,6,0,1,1.0,0.33,suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,153.92.1.49;62.72.32.156;whitepepper.su;whooptm.cyou,153.92.1.49;whitepepper.su
lumma_stealer,Claude Sonnet 4,5,1.0,1,4,5,0,1,1.0,0.8,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,confidentiality,confidentiality
lumma_stealer,Claude Sonnet 4,6,1.0,1,3,5,0,1,1.0,0.6,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2026-01-27 23:00,2026-01-27 23:00 utc
lumma_stealer,Claude Sonnet 4,7,1.0,1,5,5,0,1,1.0,1.0,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,153.92.1.49;c2 server,153.92.1.49;c2 server
lumma_stealer,Cisco 8B,1,1.0,1,0,6,0,0,,0.0,,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.1.21.58,10.1.21.58
lumma_stealer,Cisco 8B,2,1.0,1,0,6,0,0,,0.0,,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-es9f3ml,desktop-es9f3ml
lumma_stealer,Cisco 8B,3,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,gwyatt,gwyatt
lumma_stealer,Cisco 8B,4,0.5,1,0,6,0,0,,0.0,,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.1.21.58;whitepepper.su,153.92.1.49;whitepepper.su
lumma_stealer,Cisco 8B,5,1.0,1,0,5,0,0,,0.0,,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,confidentiality,confidentiality
lumma_stealer,Cisco 8B,6,1.0,1,2,5,0,1,1.0,0.4,kerberos_hostnames_result.json+suspicious_domains_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2026-01-27 23:00:00,2026-01-27 23:00 utc
lumma_stealer,Cisco 8B,7,0.5,1,0,5,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,153.92.1.49,153.92.1.49;c2 server
lumma_stealer,DeepSeek V3,1,1.0,1,3,6,0,1,1.0,0.5,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.1.21.58,10.1.21.58
lumma_stealer,DeepSeek V3,2,1.0,1,4,6,0,1,1.0,0.67,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-es9f3ml,desktop-es9f3ml
lumma_stealer,DeepSeek V3,3,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,gwyatt,gwyatt
lumma_stealer,DeepSeek V3,4,1.0,1,2,6,0,1,1.0,0.33,suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.1.21.58;153.92.1.49;62.72.32.156;whitepepper.su;whooptm.cyou,153.92.1.49;whitepepper.su
lumma_stealer,DeepSeek V3,5,1.0,1,2,5,0,1,1.0,0.4,suricata_alerts_result.json+suspicious_domains_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,confidentiality,confidentiality
lumma_stealer,DeepSeek V3,6,1.0,1,1,5,1,0,1.0,0.2,suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2026-01-27 23:00,2026-01-27 23:00 utc
lumma_stealer,DeepSeek V3,7,1.0,1,3,5,0,1,1.0,0.6,high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,153.92.1.49;c2 server,153.92.1.49;c2 server
lumma_stealer,Ollama 3.1:70b,1,1.0,1,5,6,0,1,1.0,0.83,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.1.21.58,10.1.21.58
lumma_stealer,Ollama 3.1:70b,2,1.0,1,3,6,0,1,1.0,0.5,kerberos_full_services_result.json+kerberos_hostnames_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-es9f3ml,desktop-es9f3ml
lumma_stealer,Ollama 3.1:70b,3,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,gwyatt,gwyatt
