scenario,provider,question,recall,correct,n_cited,n_retrieved,single_chunk,multi_chunk,citation_precision,citation_efficiency,cited,retrieved,predicted,reference
iced_id,Cisco 8B,2,0.0,0,5,7,0,1,0.8,0.71,file_transfers_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-retp4bu,desktop-sff9ljf
iced_id,Cisco 8B,3,0.0,0,0,7,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,irichardson,csilva
iced_id,Cisco 8B,4,0.0,0,0,7,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,askamoshopsi.com;krbtgt/boogienights.live;skigimeetroc.com,80.77.25.175
iced_id,Cisco 8B,5,0.5,1,0,7,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,217.199.121.56;80.77.25.175;askamoshopsi.com;boogienights.live,104.168.53.18;217.199.121.56;askamoshopsi.com;skansnekssky.com
iced_id,Cisco 8B,6,1.0,1,0,7,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,confidentiality,confidentiality
iced_id,Cisco 8B,7,1.0,1,4,7,0,1,0.75,0.57,file_downloads_result.json+high_severity_alerts+kerberos_full_services_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2023-04-19t15:00:00.000z,2023-04-19 15:00 utc
iced_id,Cisco 8B,8,1.0,1,0,7,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,217.199.121.56** is a c2 server.,217.199.121.56;c2 server
iced_id,DeepSeek V3,1,1.0,1,3,7,0,1,1.0,0.43,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.4.19.136,10.4.19.136
iced_id,DeepSeek V3,2,1.0,1,2,7,0,1,1.0,0.29,kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-sff9ljf,desktop-sff9ljf
iced_id,DeepSeek V3,3,1.0,1,2,7,0,1,1.0,0.29,kerberos_clients_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,csilva,csilva
iced_id,DeepSeek V3,4,1.0,1,2,7,0,1,1.0,0.29,suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,askamoshopsi.com;http://80.77.25.175/main.php;skansnekssky.com;skigimeetroc.com,80.77.25.175
iced_id,DeepSeek V3,5,0.5,1,3,7,0,1,1.0,0.43,file_downloads_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,192.153.57.233;80.77.25.175;askamoshopsi.com;skansnekssky.com;skigimeetroc.com,104.168.53.18;217.199.121.56;askamoshopsi.com;skansnekssky.com
iced_id,DeepSeek V3,6,1.0,1,3,7,0,1,1.0,0.43,file_downloads_result.json+kerberos_clients_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,confidentiality,confidentiality
iced_id,DeepSeek V3,7,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2023-04-19 15:00,2023-04-19 15:00 utc
iced_id,DeepSeek V3,8,0.5,1,2,7,0,1,1.0,0.29,high_activity_external_dest_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,217.199.121.56;legitimate service,217.199.121.56;c2 server
iced_id,Ollama 3.1:70b,1,1.0,1,3,7,0,1,1.0,0.43,file_downloads_result.json+kerberos_clients_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.4.19.136,10.4.19.136
iced_id,Ollama 3.1:70b,2,1.0,1,3,7,0,1,1.0,0.43,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-sff9ljf,desktop-sff9ljf
iced_id,Ollama 3.1:70b,3,1.0,1,3,7,0,1,1.0,0.43,high_activity_external_dest_result.json+kerberos_clients_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,csilva,csilva
iced_id,Ollama 3.1:70b,4,1.0,1,3,7,0,1,1.0,0.43,file_downloads_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,80.77.25.175;askamoshopsi.com;skansnekssky.com,80.77.25.175
iced_id,Ollama 3.1:70b,5,0.75,1,3,7,0,1,1.0,0.43,file_downloads_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,204.79.197.203;217.199.121.56;51.104.167.186;80.77.25.175;askamoshopsi.com;skansnekssky.com,104.168.53.18;217.199.121.56;askamoshopsi.com;skansnekssky.com
iced_id,Ollama 3.1:70b,6,0.0,0,2,7,0,1,1.0,0.29,high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,availability,confidentiality
iced_id,Ollama 3.1:70b,7,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2023-04-19 15:00,2023-04-19 15:00 utc
iced_id,Ollama 3.1:70b,8,0.5,1,2,7,0,1,1.0,0.29,high_activity_external_dest_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,217.199.121.56,217.199.121.56;c2 server
iced_id,GPT-4,1,1.0,1,4,7,0,1,0.75,0.57,file_downloads_result.json+file_transfers_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.4.19.136,10.4.19.136
iced_id,GPT-4,2,1.0,1,1,7,1,0,1.0,0.14,kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-sff9ljf,desktop-sff9ljf
iced_id,GPT-4,3,0.0,0,1,7,1,0,1.0,0.14,kerberos_clients_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,irichardson,csilva
iced_id,GPT-4,4,0.0,0,2,7,0,1,1.0,0.29,suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,askamoshopsi.com;skansnekssky.com,80.77.25.175
iced_id,GPT-4,5,0.5,1,1,7,1,0,1.0,0.14,suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,104.168.53.18;104.95.51.242;13.107.42.16;13.89.179.10;13.89.179.8;173.223.109.212;192.153.57.233;20.189.173.15;20.189.173.5;20.191.46.109;20.191.46.211;20.231.121.79;20.242.220.11;20.242.39.171;20.54.24.231;20.54.25.4;204.79.197.200;204.79.197.203;204.79.197.239;209.197.3.8;217.199.121.56;23.214.44.116;23.218.232.178;23.36.63.240;23.37.112.211;40.83.247.108;51.104.162.168;51.104.167.186;52.113.194.132;52.185.211.133;80.77.25.175,104.168.53.18;217.199.121.56;askamoshopsi.com;skansnekssky.com
iced_id,GPT-4,6,0.0,0,4,7,0,1,1.0,0.57,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,integrity,confidentiality
iced_id,GPT-4,7,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2023-04-19 15:00,2023-04-19 15:00 utc
iced_id,GPT-4,8,0.5,1,1,7,1,0,1.0,0.14,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,217.199.121.56,217.199.121.56;c2 server
iced_id,GPT-4o,1,1.0,1,4,7,0,1,0.75,0.57,file_downloads_result.json+file_transfers_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.4.19.136,10.4.19.136
iced_id,GPT-4o,2,1.0,1,1,7,1,0,1.0,0.14,kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-sff9ljf,desktop-sff9ljf
iced_id,GPT-4o,3,0.0,0,1,7,1,0,1.0,0.14,kerberos_clients_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,irichardson,csilva
iced_id,GPT-4o,4,0.0,0,2,7,0,1,1.0,0.29,suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,askamoshopsi.com;skansnekssky.com,80.77.25.175
iced_id,GPT-4o,5,0.5,1,1,7,1,0,1.0,0.14,suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,104.168.53.18;104.95.51.242;13.107.42.16;13.89.179.10;13.89.179.8;173.223.109.212;192.153.57.233;20.189.173.15;20.189.173.5;20.191.46.109;20.191.46.211;20.231.121.79;20.242.220.11;20.242.39.171;20.54.24.231;20.54.25.4;204.79.197.200;204.79.197.203;204.79.197.239;209.197.3.8;217.199.121.56;23.214.44.116;23.218.232.178;23.36.63.240;23.37.112.211;40.83.247.108;51.104.162.168;51.104.167.186;52.113.194.132;52.185.211.133;80.77.25.175,104.168.53.18;217.199.121.56;askamoshopsi.com;skansnekssky.com
iced_id,GPT-4o,6,0.0,0,4,7,0,1,1.0,0.57,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,integrity,confidentiality
iced_id,GPT-4o,7,0.0,0,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2023-04-19 20:00,2023-04-19 15:00 utc
iced_id,GPT-4o,8,0.5,1,1,7,1,0,1.0,0.14,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,217.199.121.56,217.199.121.56;c2 server
iced_id,GPT-5.2,1,1.0,1,4,7,0,1,0.75,0.57,file_downloads_result.json+file_transfers_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.4.19.136,10.4.19.136
iced_id,GPT-5.2,2,1.0,1,1,7,1,0,1.0,0.14,kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-sff9ljf,desktop-sff9ljf
iced_id,GPT-5.2,3,0.0,0,1,7,1,0,1.0,0.14,kerberos_clients_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,irichardson,csilva
iced_id,GPT-5.2,4,0.0,0,2,7,0,1,1.0,0.29,suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,askamoshopsi.com;skansnekssky.com,80.77.25.175
iced_id,GPT-5.2,5,0.5,1,1,7,1,0,1.0,0.14,suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,104.168.53.18;104.95.51.242;13.107.42.16;13.89.179.10;13.89.179.8;173.223.109.212;192.153.57.233;20.189.173.15;20.189.173.5;20.191.46.109;20.191.46.211;20.231.121.79;20.242.220.11;20.242.39.171;20.54.24.231;20.54.25.4;204.79.197.200;204.79.197.203;204.79.197.239;209.197.3.8;217.199.121.56;23.214.44.116;23.218.232.178;23.36.63.240;23.37.112.211;40.83.247.108;51.104.162.168;51.104.167.186;52.113.194.132;52.185.211.133;80.77.25.175,104.168.53.18;217.199.121.56;askamoshopsi.com;skansnekssky.com
iced_id,GPT-5.2,6,0.0,0,4,7,0,1,1.0,0.57,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,integrity,confidentiality
iced_id,GPT-5.2,7,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2023-04-19 15:00,2023-04-19 15:00 utc
iced_id,GPT-5.2,8,0.5,1,1,7,1,0,1.0,0.14,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,217.199.121.56,217.199.121.56;c2 server
iced_id,GPT-5-mini,1,1.0,1,4,7,0,1,0.75,0.57,file_downloads_result.json+file_transfers_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.4.19.136,10.4.19.136
iced_id,GPT-5-mini,2,1.0,1,1,7,1,0,1.0,0.14,kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-sff9ljf.boogienights.live,desktop-sff9ljf
iced_id,GPT-5-mini,3,0.0,0,1,7,1,0,1.0,0.14,kerberos_clients_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,irichardson,csilva
iced_id,GPT-5-mini,4,0.0,0,2,7,0,1,1.0,0.29,suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,askamoshopsi.com;skansnekssky.com,80.77.25.175
iced_id,GPT-5-mini,5,0.5,1,2,7,0,1,1.0,0.29,high_activity_external_dest_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,104.168.53.18;104.95.51.242;13.107.42.16;13.89.179.10;13.89.179.8;173.223.109.212;192.153.57.233;20.189.173.15;20.189.173.5;20.191.46.109;20.191.46.211;20.231.121.79;20.242.220.11;20.242.39.171;20.54.24.231;20.54.25.4;204.79.197.200;204.79.197.203;204.79.197.239;209.197.3.8;217.199.121.56;23.214.44.116;23.218.232.178;23.36.63.240;23.37.112.211;40.83.247.108;51.104.162.168;51.104.167.186;52.113.194.132;52.185.211.133;80.77.25.175,104.168.53.18;217.199.121.56;askamoshopsi.com;skansnekssky.com
iced_id,GPT-5-mini,6,0.0,0,4,7,0,1,1.0,0.57,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,integrity,confidentiality
iced_id,GPT-5-mini,7,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2023-04-19 15:00,2023-04-19 15:00 utc
iced_id,GPT-5-mini,8,0.5,1,1,7,1,0,1.0,0.14,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,217.199.121.56,217.199.121.56;c2 server
jun21isc,Claude Sonnet 4,1,1.0,1,6,8,0,1,1.0,0.75,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,10.6.15.119;10.6.15.187;10.6.15.93,10.6.15.119;10.6.15.187;10.6.15.93
jun21isc,Claude Sonnet 4,2,1.0,1,4,8,0,1,1.0,0.5,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,dekstop-a1ctjvy;desktop-niee9lp;desktop-ys6fz2g,dekstop-a1ctjvy;desktop-niee9lp;desktop-ys6fz2g
jun21isc,Claude Sonnet 4,3,0.67,1,2,7,0,1,1.0,0.29,kerberos_clients_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,raquel.anderson;tommy.vega,horace.maddox;raquel.anderson;tommy.vega
jun21isc,Claude Sonnet 4,4,1.0,1,5,8,0,1,1.0,0.62,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,162.244.83.95;185.66.15.228;194.226.60.15;50.19.92.227;54.225.78.40;65.60.35.141;corazonarquitectura.com;hadevatjulps.com;jaipurbynite.com;khangland.pro;norsecompassgroup.com;solarwindsonline.com;srand04rf.ru;ststephenskisugu.church;zqyefcetkqg.biz,hadevatjulps.com;solarwindsonline.com;srand04rf.ru;ststephenskisugu.church
jun21isc,Claude Sonnet 4,5,0.83,1,4,8,0,1,1.0,0.5,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,103.28.39.29;104.244.121.13;185.66.15.228;192.185.112.212;192.185.88.195;194.226.60.15;50.19.92.227;54.225.78.40;65.60.35.141,103.28.39.29;104.244.121.13;162.244.83.95;185.66.15.228;194.226.60.15;65.60.35.141
jun21isc,Claude Sonnet 4,6,1.0,1,1,8,1,0,1.0,0.12,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,2021-06-16 14:00 utc,2021-06-16 14:00 utc
jun21isc,Claude Sonnet 4,7,1.0,1,1,8,1,0,1.0,0.12,suspicious_certificates_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,*.google.com;upload.video.google.com;zqyefcetkqg.biz,zqyefcetkqg.biz
jun21isc,Claude Sonnet 4,8,1.0,1,3,8,0,1,1.0,0.38,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,"137 ""et malware cobalt strike beacon observed"" alerts.;522) from infected hosts and is a c2 server;65.60.35.141 received the most connections (42;specifically identified as cobalt strike infrastructure based on 14",65.60.35.141;c2 server
jun21isc,Cisco 8B,1,0.0,0,0,8,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,(none),10.6.15.119;10.6.15.187;10.6.15.93
jun21isc,Cisco 8B,2,0.0,0,0,8,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,(none),dekstop-a1ctjvy;desktop-niee9lp;desktop-ys6fz2g
jun21isc,Cisco 8B,3,0.0,0,0,7,0,0,,0.0,,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,(none),horace.maddox;raquel.anderson;tommy.vega
jun21isc,Cisco 8B,4,0.0,0,0,8,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,10.6.15.119,hadevatjulps.com;solarwindsonline.com;srand04rf.ru;ststephenskisugu.church
jun21isc,Cisco 8B,5,0.0,0,0,8,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,(none),103.28.39.29;104.244.121.13;162.244.83.95;185.66.15.228;194.226.60.15;65.60.35.141
jun21isc,Cisco 8B,6,0.0,0,0,8,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,(none),2021-06-16 14:00 utc
jun21isc,Cisco 8B,7,0.0,0,0,8,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,(none),zqyefcetkqg.biz
jun21isc,Cisco 8B,8,0.0,0,0,8,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,(none),65.60.35.141;c2 server
